nom_op,id_station_anfr,latitude,longitude,nom_com
Orange,772290290,48.95667,2.60916,Mitry-Mory
Orange,772290460,48.14361,2.46861,Beaumont-du-Gâtinais
Orange,772290020,48.34444,2.6375,Recloses
Orange,772290019,48.17916,2.8775,Égreville
Orange,772290493,48.48834,2.5125,Saint-Sauveur-sur-École
Orange,772290021,48.92917,3.03222,Saint-Jean-les-Deux-Jumeaux
Orange,772290022,48.86028,2.84666,Coutevroult
Orange,772290167,49.04639,2.66583,Longperrier
Orange,772290304,49.05277,2.6875,Dammartin-en-Goële
Orange,772290572,48.68,2.66528,Grisy-Suisnes
Orange,772290023,48.68083,2.96388,Rozay-en-Brie
Orange,772290026,48.69667,3.2461,Beton-Bazoches
Orange,772290013,48.8225,3.09639,Coulommiers
Orange,772290313,48.77555,3.29028,La Ferté-Gaucher
Orange,772290027,48.4025,3.025,Saint-Germain-Laval
Orange,772290014,48.42667,2.71084,Fontainebleau
Orange,772290322,48.55417,3.02749,Nangis
Orange,772290012,48.55277,3.30777,Provins
Orange,772290539,48.885,2.57805,Chelles
Orange,772290327,48.53638,2.67584,Vaux-le-Pénil
Orange,772290030,48.95194,2.9,Meaux
Orange,772290278,48.73638,2.77612,Tournan-en-Brie
Orange,772290324,48.69944,2.61389,Brie-Comte-Robert
Orange,772290037,48.8825,2.77028,Chessy
Orange,772290034,48.8925,2.61112,Chelles
Orange,772290285,48.64333,2.54361,Lieusaint
Orange,772290035,48.86861,2.70833,Lagny-sur-Marne
Orange,772290043,48.94805,2.69195,Claye-Souilly
Orange,772290457,48.1825,2.71778,Souppes-sur-Loing
Orange,772290044,48.62,3.19583,Chenoise-Cucharmoy
Orange,772290323,48.94833,3.14112,La Ferté-sous-Jouarre
Orange,772290042,48.46944,3.09555,Gurcy-le-Châtel
Orange,772290454,48.54972,2.8875,La Chapelle-Gauthier
Orange,772290048,48.64612,2.81834,Verneuil-l'Étang
Orange,772290047,48.80833,2.81444,Villeneuve-le-Comte
Orange,772290103,48.77084,2.86278,La Houssaye-en-Brie
Orange,772290059,48.73444,2.9775,Pézarches
Orange,772290300,48.26055,2.70638,Nemours
Orange,772290060,48.54222,2.79694,Châtillon-la-Borde
Orange,772290045,48.46473,2.85556,Pamfou
Orange,772290055,48.40973,2.74139,Fontainebleau
Orange,772290053,48.96611,2.94889,Trilport
Orange,772290079,48.76305,2.66223,Ozoir-la-Ferrière
Orange,772290255,48.90888,2.80416,Esbly
Orange,772290259,49.01556,3.15612,Dhuisy
Orange,772290503,48.86889,2.57777,Chelles
Orange,772290081,49.02944,2.79861,Saint-Soupplets
Orange,772290393,48.87444,2.67027,Saint-Thibault-des-Vignes
Orange,772290112,48.43945,2.60528,Fontainebleau
Orange,772290216,48.82944,2.61584,Noisiel
Orange,772290105,48.59083,2.56805,Nandy
Orange,772290176,48.46638,2.69195,Bois-le-Roi
Orange,772290074,48.46778,2.54167,Cély
Orange,772290089,48.77694,2.61167,Pontault-Combault
Orange,772290057,48.42889,2.54055,Fleury-en-Bière
Orange,772290087,48.59111,2.64861,Vert-Saint-Denis
Orange,772290349,48.39444,2.76333,Fontainebleau
Orange,772290075,48.91806,2.76,Jablines
Orange,772290097,48.97834,2.63583,Mitry-Mory
Orange,772290215,48.85055,2.58445,Champs-sur-Marne
Orange,772290408,48.41,2.63194,Fontainebleau
Orange,772290107,48.83472,2.6675,Collégien
Orange,772290247,48.91056,2.63861,Villevaudé
Orange,772290182,48.84417,2.79139,Serris
Orange,772290364,48.96667,2.57445,Mitry-Mory
Orange,772290159,48.38944,2.555,Noisy-sur-École
Orange,772290082,48.85667,2.62749,Noisiel
Orange,772290085,48.79639,3.20527,Saint-Siméon
Orange,772290092,48.95028,2.80611,Trilbardou
Orange,772290492,48.90889,2.94555,FBoutigny
Orange,772290273,48.72167,2.65195,Chevry-Cossigny
Orange,772290277,48.70278,2.87667,Fontenay-Trésigny
Orange,772290330,48.85944,2.90222,Crécy-la-Chapelle
Orange,772290086,48.66416,3.13,Jouy-le-Châtel
Orange,772290101,48.83167,2.59055,Émerainville
Orange,772290099,48.69444,3.44778,Montceaux-lès-Provins
Orange,772290354,48.55972,3.15694,Maison-Rouge
Orange,772290093,48.2875,2.53055,Amponville
Orange,772290090,48.61472,2.8875,Mormant
Orange,772290100,48.22306,2.75973,Poligny
Orange,772290095,48.63916,2.77195,Yèbles
Orange,772290155,48.3125,2.6361,Villiers-sous-Grez
Orange,772290206,48.36306,2.57528,Achères-la-Forêt
Orange,772290170,48.61583,3.29778,Saint-Hilliers
Orange,772290108,48.50139,2.58472,Villiers-en-Bière
Orange,772290130,48.68861,3.07527,Vaudoy-en-Brie
Orange,772290110,48.7775,3.05194,Beautheil-Saints
Orange,772290156,48.77472,2.89888,Crèvecœur-en-Brie
Orange,772290203,48.83139,2.88,Voulangis
Orange,772290202,48.74361,2.87917,La Houssaye-en-Brie
Orange,772290111,48.87611,2.7525,Montévrain
Orange,772290129,48.68167,2.81028,Chaumes-en-Brie
Orange,772290175,49.02195,2.59917,Le Mesnil-Amelot
Orange,772290121,49.01556,2.70473,Juilly
Orange,772290158,48.25194,2.76777,Poligny
Orange,772290146,48.98778,2.85667,Penchard
Orange,772290188,48.88556,3.09027,Jouarre
Orange,772290128,48.87222,3.26639,La Trétoire
Orange,772290106,48.79806,2.70584,Pontcarré
Orange,772290132,48.515,2.65111,Dammarie-les-Lys
Orange,772290185,48.83222,3.01166,Mouroux
Orange,772290294,48.75916,2.70056,Ozoir-la-Ferrière
Orange,772290137,48.70055,2.695,Grisy-Suisnes
Orange,772290127,48.58167,2.73722,Fouju
Orange,772290120,48.52056,3.25973,Sainte-Colombe
Orange,772290117,48.47222,3.22806,Les Ormes-sur-Voulzie
Orange,772290119,48.39806,3.23667,Mousseaux-lès-Bray
Orange,772290452,48.525,2.76139,Sivry-Courtry
Orange,772290161,48.49722,2.79889,Le Châtelet-en-Brie
Orange,772290166,48.48527,2.76583,Fontaine-le-Port
Orange,772290152,48.39361,2.795,Champagne-sur-Seine
Orange,772290118,48.41972,2.92806,Forges
Orange,772290148,48.3375,2.86361,Villecerf
Orange,772290174,48.3,2.79084,Nonville
Orange,772290160,48.2475,2.74028,Poligny
Orange,772290359,48.28889,2.94056,Thoury-Férottes
Orange,772290109,48.24305,2.91417,Lorrez-le-Bocage-Préaux
Orange,772290126,48.24083,2.82333,Nanteau-sur-Lunain
Orange,772290122,48.41667,2.87834,Vernou-la-Celle-sur-Seine
Orange,772290151,48.42083,2.77834,Samoreau
Orange,772290009,48.23,2.70111,Bagneaux-sur-Loing
Orange,772290115,48.55667,2.97751,Nangis
Orange,772290039,48.55555,2.65027,Melun
Orange,772290123,48.53278,2.64889,Melun
Orange,772290282,48.87056,2.78806,Chessy
Orange,772290244,48.21723,2.95527,Villebéon
Orange,772290389,48.17111,2.52278,Gironville
Orange,772290168,48.16833,2.65138,Chenou
Orange,772290547,48.55194,2.55749,Seine-Port
Orange,772290386,48.50861,2.625,Dammarie-les-Lys
Orange,772290164,48.88388,2.84083,Saint-Germain-sur-Morin
Orange,772290246,48.74028,2.59305,Lésigny
Orange,772290230,48.82195,2.64083,Croissy-Beaubourg
Orange,772290189,48.80306,2.6025,Pontault-Combault
Orange,772290138,48.85417,2.65027,Torcy
Orange,772290234,48.95861,2.86777,Meaux
Orange,772290363,49.00389,2.67417,Thieux
Orange,772290468,48.44139,2.90917,Échouboulains
Orange,772290180,48.59194,2.69361,Montereau-sur-le-Jard
Orange,772290453,48.63528,2.74417,Yèbles
Orange,772290140,48.605,2.73972,Crisenoy
Orange,772290144,48.54972,2.75223,Sivry-Courtry
Orange,772290149,49.06111,2.60055,Moussy-le-Neuf
Orange,772290411,48.93916,2.85584,Villenoy
Orange,772290165,48.74556,2.61889,Lésigny
Orange,772290179,48.89639,2.88306,Quincy-Voisins
Orange,772290150,49.07472,3.02417,May-en-Multien
Orange,772290303,48.84195,2.58445,Champs-sur-Marne
Orange,772290187,48.79945,2.96806,La Celle-sur-Morin
Orange,772290178,48.96306,3.02638,Changis-sur-Marne
Orange,772290260,49.03473,2.88333,Marcilly
Orange,772290162,48.36528,2.49056,Noisy-sur-École
Orange,772290172,48.48528,3.13972,Mons-en-Montois
Orange,772290334,49.01139,2.93917,Varreddes
Orange,772290338,48.91556,2.69362,Annet-sur-Marne
Orange,772290239,48.27444,2.87223,Villemaréchal
Orange,772290291,48.45667,3.05306,Montigny-Lencoup
Orange,772290410,48.48584,3.04972,Villeneuve-les-Bordes
Orange,772290346,49.06555,3.13028,Coulombs-en-Valois
Orange,772290177,48.34084,2.45666,Tousson
Orange,772290201,48.63277,3.41028,Villiers-Saint-Georges
Orange,772290471,48.51084,2.97528,La Chapelle-Rablais
Orange,772290233,48.53667,3.22444,Saint-Loup-de-Naud
Orange,772290224,48.79084,2.6586,Roissy-en-Brie
Orange,772290296,48.40611,2.69972,Fontainebleau
Orange,772290307,48.395,2.9575,Montereau-Fault-Yonne
Orange,772290272,48.55389,2.60389,Cesson
Orange,772290221,48.73333,2.72584,Gretz-Armainvilliers
Orange,772290208,48.9275,2.87944,Mareuil-lès-Meaux
Orange,772290479,48.96,2.8986,Meaux
Orange,772290211,48.83222,2.65972,Croissy-Beaubourg
Orange,772290199,48.865,2.76778,Chessy
Orange,772290275,48.84556,2.70389,Bussy-Saint-Georges
Orange,772290281,48.87083,2.72528,Lagny-sur-Marne
Orange,772290222,48.86695,2.88611,Bouleurs
Orange,772290198,48.71,2.81222,Châtres
Orange,772290217,48.79806,2.62889,Pontault-Combault
Orange,772290207,48.83862,2.6575,Torcy
Orange,772290286,48.51611,2.55861,Pringy
Orange,772290283,48.55389,2.52195,Saint-Fargeau-Ponthierry
Orange,772290609,48.535,2.52028,Saint-Fargeau-Ponthierry
Orange,772290210,48.39611,2.81277,Vernou-la-Celle-sur-Seine
Orange,772290226,48.3775,2.80278,Moret-Loing-et-Orvanne
Orange,772290558,48.87722,2.69806,Lagny-sur-Marne
Orange,772290379,48.985,2.62861,Mitry-Mory
Orange,772290236,48.92944,2.89834,Nanteuil-lès-Meaux
Orange,772290213,48.95222,2.92056,Meaux
Orange,772290477,48.96445,2.91889,Meaux
Orange,772290251,48.6475,2.62278,Évry-Grégy-sur-Yerre
Orange,772290306,48.73833,2.61194,Lésigny
Orange,772290245,49.04667,2.69388,Saint-Mard
Orange,772290232,48.37889,2.95973,Montereau-Fault-Yonne
Orange,772290372,48.82889,2.74695,Bussy-Saint-Georges
Orange,772290197,48.84361,2.63388,Lognes
Orange,772290381,48.70611,2.59306,Servon
Orange,772290195,48.50527,2.53417,Saint-Sauveur-sur-École
Orange,772290252,48.37028,3.09472,Misy-sur-Yonne
Orange,772290237,48.37945,3.01806,Marolles-sur-Seine
Orange,772290238,48.47611,2.86805,Pamfou
Orange,772290249,48.51778,2.82999,La Chapelle-Gauthier
Orange,772290309,48.62111,2.72277,Champdeuil
Orange,772290308,48.68639,2.72305,Coubert
Orange,772290497,48.66472,2.55084,Combs-la-Ville
Orange,772290263,48.91889,2.63112,Le Pin
Orange,772290261,48.41333,2.71222,Fontainebleau
Orange,772290204,48.94944,2.61834,Villeparisis
Orange,772290262,48.56167,2.63639,Vert-Saint-Denis
Orange,772290293,48.60194,2.56027,Savigny-le-Temple
Orange,772290264,48.54195,2.66055,Melun
Orange,772290228,48.54389,2.63444,Le Mée-sur-Seine
Orange,772290227,48.53083,2.65833,Melun
Orange,772290219,48.51778,2.6725,Vaux-le-Pénil
Orange,772290218,48.52361,2.64389,Dammarie-les-Lys
Orange,772290231,48.52611,2.69362,Vaux-le-Pénil
Orange,772290243,48.29889,2.71862,Montcourt-Fromonville
Orange,772290420,48.91667,3.17333,Saint-Cyr-sur-Morin
Orange,772290241,48.8525,3.22917,Rebais
Orange,772290253,48.85833,3.35611,Bellot
Orange,772290240,48.56806,2.59166,Cesson
Orange,772290347,49.01972,2.76139,Cuisy
Orange,772290266,48.96945,2.74945,Charny
Orange,772290268,48.45639,3.37,Villiers-sur-Seine
Orange,772290603,48.90305,2.58917,Chelles
Orange,772290271,48.32027,2.68333,Grez-sur-Loing
Orange,772290418,48.65527,2.68527,Soignolles-en-Brie
Orange,772290464,48.76305,2.77195,Favières
Orange,772290257,48.28,2.59806,Larchant
Orange,772290430,48.80333,3.00444,Faremoutiers
Orange,772290333,48.47056,2.60889,Chailly-en-Bière
Orange,772290061,48.68944,2.59972,Brie-Comte-Robert
Orange,772290225,48.56667,2.71277,Maincy
Orange,772290258,48.94889,2.66972,Claye-Souilly
Orange,772290371,49.03556,2.56973,Mauregard
Orange,772290542,48.97667,2.59583,Mitry-Mory
Orange,772290459,48.95694,2.68556,Messy
Orange,772290462,48.93723,2.72861,Fresnes-sur-Marne
Orange,772290505,48.88917,2.78278,Coupvray
Orange,772290483,48.81584,2.79028,Villeneuve-Saint-Denis
Orange,772290437,48.79833,2.79833,Villeneuve-Saint-Denis
Orange,772290432,48.76139,2.80639,Neufmoutiers-en-Brie
Orange,772290480,48.71,2.75527,Presles-en-Brie
Orange,772290413,48.96361,2.62555,Mitry-Mory
Orange,772290500,48.85444,2.77084,Montévrain
Orange,772290415,48.27333,2.67833,Saint-Pierre-lès-Nemours
Orange,772290270,48.27888,2.70388,Nemours
Orange,772290482,48.745,2.72945,Gretz-Armainvilliers
Orange,772290269,48.78611,3.30972,La Ferté-Gaucher
Orange,772290369,48.55805,2.69472,Maincy
Orange,772290279,48.86194,2.80945,Magny-le-Hongre
Orange,772290288,48.34473,2.73805,Montigny-sur-Loing
Orange,772290274,48.78778,3.16055,Marolles-en-Brie
Orange,772290691,48.82888,3.135,Boissy-le-Châtel
Orange,772290474,48.93528,2.62278,Villeparisis
Orange,772290365,48.88,2.59834,Chelles
Orange,772290340,48.86417,2.78,Chessy
Orange,772290295,48.54027,2.55472,Seine-Port
Orange,772290485,48.41389,3.38722,Fontaine-Fourches
Orange,772290339,49.06417,2.77778,Saint-Pathus
Orange,772290326,48.46084,2.77277,Héricy
Orange,772290331,48.55667,2.67111,Rubelles
Orange,772290385,48.99555,3.10028,Jaignes
Orange,772290589,48.83639,2.70945,Bussy-Saint-Georges
Orange,772290444,48.53861,2.66445,Melun
Orange,772290382,49.015,2.54167,Mauregard
Orange,772290581,48.19555,2.64667,Bougligny
Orange,772290504,48.94166,2.64417,Claye-Souilly
Orange,772290373,48.43972,2.77361,Héricy
Orange,772290448,48.58556,3.10862,Châteaubleau
Orange,772290390,48.35055,2.89111,Ville-Saint-Jacques
Orange,772290395,49.01139,2.87945,Barcy
Orange,772290351,49.04806,3.17084,Dhuisy
Orange,772290419,48.99083,2.78362,Iverny
Orange,772290357,49.03778,2.95833,Trocy-en-Multien
Orange,772290447,49.05111,3.07305,Ocquerre
Orange,772290360,48.90777,2.68055,Villevaudé
Orange,772290407,48.94056,2.70444,Annet-sur-Marne
Orange,772290429,48.98667,2.76445,Charny
Orange,772290406,49.03056,2.97778,Congis-sur-Thérouanne
Orange,772290368,49.05389,3.1425,Coulombs-en-Valois
Orange,772290401,49.04111,3.02444,Lizy-sur-Ourcq
Orange,772290403,49,2.84889,Penchard
Orange,772290404,49.01278,2.91333,Varreddes
Orange,772290367,49.05667,3.10277,Vendrest
Orange,772290405,48.89805,2.67806,Villevaudé
Orange,772290421,48.62028,2.57472,Moissy-Cramayel
Orange,772290428,48.83611,2.59056,Champs-sur-Marne
Orange,772290473,48.97555,2.99917,Armentières-en-Brie
Orange,772290455,48.97722,3.20334,Méry-sur-Marne
Orange,772290456,48.90111,2.7725,Chalifert
Orange,772290375,48.20694,2.71305,La Madeleine-sur-Loing
Orange,772290423,48.98806,2.97528,Germigny-l'Évêque
Orange,772290478,48.72834,2.84556,Châtres
Orange,772290352,48.75361,2.88361,La Houssaye-en-Brie
Orange,772290378,48.78695,2.90249,Mortcerf
Orange,772290348,48.66584,2.77916,Ozouer-le-Voulgis
Orange,772290356,48.54166,3.09639,Rampillon
Orange,772290376,48.38139,2.84639,Vernou-la-Celle-sur-Seine
Orange,772290637,48.43028,2.75306,Vulaines-sur-Seine
Orange,772290458,49.06945,2.81445,Oissery
Orange,772290496,48.56334,3.01194,Nangis
Orange,772290417,49.08223,2.68278,Othis
Orange,772290501,48.8475,2.64666,Torcy
Orange,772290436,48.79945,2.61,Pontault-Combault
Orange,772290374,48.22,2.60639,Aufferville
Orange,772290384,48.49028,3.30027,Gouaix
Orange,772290358,48.34167,2.61111,Ury
Orange,772290543,48.5375,2.62528,Le Mée-sur-Seine
Orange,772290520,48.87555,2.6375,Vaires-sur-Marne
Orange,772290416,48.97528,3.20583,Méry-sur-Marne
Orange,772290476,48.74083,3.11083,Amillis
Orange,772290422,48.96806,2.68694,Messy
Orange,772290192,48.5275,3.40472,Melz-sur-Seine
Orange,772290446,48.7075,2.57055,Servon
Orange,772290475,48.705,2.62917,Brie-Comte-Robert
Orange,772290523,48.70444,2.65805,Chevry-Cossigny
Orange,772290487,48.57361,2.75583,Fouju
Orange,772290491,48.53028,2.81527,Châtillon-la-Borde
Orange,772290469,48.45416,2.89723,Valence-en-Brie
Orange,772290472,48.42528,2.92749,La Grande-Paroisse
Orange,772290449,48.36722,3.11862,Misy-sur-Yonne
Orange,772290540,49.0125,2.58833,Le Mesnil-Amelot
Orange,772290441,48.58972,2.96778,Grandpuits-Bailly-Carrois
Orange,772290461,48.63444,2.6625,Limoges-Fourches
Orange,772290442,48.25777,2.80723,Nanteau-sur-Lunain
Orange,772290439,48.79583,3.07528,Beautheil-Saints
Orange,772290466,49.02889,3.01195,Lizy-sur-Ourcq
Orange,772290445,48.87333,2.7725,Chessy
Orange,772290486,48.65694,2.73472,Solers
Orange,772290443,48.48833,2.84805,Les Écrennes
Orange,772290488,48.39028,2.98861,Marolles-sur-Seine
Orange,772290484,48.37278,3.05334,Marolles-sur-Seine
Orange,772290435,48.40611,2.97195,Montereau-Fault-Yonne
Orange,772290481,49.08445,2.635,Othis
Orange,772290498,48.63666,3.015,Gastins
Orange,772290502,48.14222,2.68833,Château-Landon
Orange,772290510,48.37972,2.82027,Moret-Loing-et-Orvanne
Orange,772290554,48.85805,2.67472,Saint-Thibault-des-Vignes
Orange,772290548,48.84611,2.74749,Jossigny
Orange,772290513,48.66584,2.84722,Chaumes-en-Brie
Orange,772290607,48.61667,2.53945,Lieusaint
Orange,772290495,48.79139,2.61778,Pontault-Combault
Orange,772290524,48.63111,2.59861,Moissy-Cramayel
Orange,772290506,48.34361,2.77417,Montigny-sur-Loing
Orange,772290508,48.92555,2.71361,Annet-sur-Marne
Orange,772290494,48.5825,3.29278,Rouilly
Orange,772290509,48.54722,3.28639,Poigny
Orange,772290512,48.59861,2.58222,Savigny-le-Temple
Orange,772290507,48.78333,2.68278,Roissy-en-Brie
Orange,772290638,48.65028,2.56,Combs-la-Ville
Orange,772290541,48.8925,2.71,Thorigny-sur-Marne
Orange,772290519,48.86195,2.74945,Chanteloup-en-Brie
Orange,772290537,48.90722,2.60667,Courtry
Orange,772290516,48.5425,2.64528,Le Mée-sur-Seine
Orange,772290562,48.87195,2.80722,Magny-le-Hongre
Orange,772290518,48.8525,2.78306,Serris
Orange,772290522,48.84611,2.82973,Bailly-Romainvilliers
Orange,772290557,48.83028,2.81527,Villeneuve-le-Comte
